company_name,dapp_name,Vulnerability,swc_type,granularity,location,vulnerable_link
consensys,DeFi_Saver,Unused code present in the codebase,Code With No Effects,Subcontract Level,1-39,https://github.com/defisaver/defisaver-v3-contracts/blob/cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/utils/ZrxAllowlist.sol
consensys,DeFi_Saver,Return value is not used for TokenUtils.withdrawTokens,not_swc,,,
consensys,DeFi_Saver,Missing access control for DefiSaverLogger.Log,not_swc,,,
consensys,DeFi_Saver,Random task execution,Reentrancy,Function Level,105-136,https://github.com/defisaver/defisaver-v3-contracts/blob/cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/flashloan/FLAaveV2.sol#L105
consensys,DeFi_Saver,Tokens with more than 18 decimal points will cause issues,Integer Overflow and Underflow,Function Level,100-108,https://github.com/defisaver/defisaver-v3-contracts/blob/cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/exchangeV3/wrappersV3/KyberWrapperV3.sol#L100
consensys,DeFi_Saver,"Error codes of Compound’s Comptroller.enterMarket, Comptroller.exitMarket are not checked",Unchecked Call Return Value,Function Level,26-37,https://github.com/defisaver/defisaver-v3-contracts/blob/cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/helpers/CompHelper.sol#L26
consensys,DeFi_Saver,Reversed order of parameters in allowance function call,not_swc,,,
consensys,DeFi_Saver,Full test suite is recommended,not_swc,,,
consensys,DeFi_Saver,Kyber getRates code is unclear,not_swc,,,
consensys,DeFi_Saver,Missing check in IOffchainWrapper.takeOrder implementation,Integer Overflow and Underflow,Function Level,42-50,https://github.com/defisaver/defisaver-v3-contracts/blob/cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/exchangeV3/offchainWrappersV3/ZeroxWrapper.sol#L42
consensys,ENS_Permanent_Registrar,Memory corruption in Buffer,not_swc,,,
consensys,ENS_Permanent_Registrar,SimplePriceOracle.price is susceptible to integer overflow,Integer Overflow and Underflow,Function Level,26-28,https://github.com/ensdomains/ethregistrar/pull/17/files/199e43a53b17834fb66d8be055d4e6c7b9ba8bdd#diff-9c3a8554a75c167d610300421bcafac54b1e1d345f258c9c228cc6c5e637fb06
consensys,ENS_Permanent_Registrar,ETHRegistrarController.register is vulnerable to front running,Transaction Order Dependence,Line Level,"46,48,58",https://github.com/ensdomains/ethregistrar/pull/18/files/3f71464ad3ac8d20bd0e9b6e36363e222f868651
consensys,ENS_Permanent_Registrar,SOA record check on the wrong domain Major,not_swc,,,
consensys,ENS_Permanent_Registrar,Consider replacing the Buffer implementation,not_swc,,,
consensys,ENS_Permanent_Registrar,Overzealous resizing in Buffer,not_swc,,,
consensys,ENS_Permanent_Registrar,Pending auctions in the legacy registrar don’t result in proper ownership in ENS,not_swc,,,
consensys,ENS_Permanent_Registrar,BaseRegistrarImplementation.acceptRegistrarTransfer should probably use the live modifier,not_swc,,,
consensys,ENS_Permanent_Registrar,Reconsider use of inline assembly in BytesUtils.sol,not_swc,,,
consensys,ENS_Permanent_Registrar,BaseRegistrarImplementation.acceptRegistrarTransfer does not check for invalid names,not_swc,,,
consensys,ENS_Permanent_Registrar,Sanity check around transferPeriodEnds,not_swc,,,
consensys,ENS_Permanent_Registrar,StablePriceOracle.price has an unimportant integer underflow,Integer Overflow and Underflow,Line Level,59,https://github.com/ensdomains/ethregistrar/pull/20/files/69bbf720cd76633fa9e50f34d0822f1b773d4efa
consensys,ENS_Permanent_Registrar,ETHRegistrarController.register should revert rather than silently fail,Unchecked Call Return Value,Function Level,72-75,https://github.com/ensdomains/ethregistrar/pull/22/files/e558b33ed823d8e9b3d73521d7bd4fbb1d49c41e
consensys,ENS_Permanent_Registrar,Assert Violation,Assert Violation,Line Level,79,https://github.com/ensdomains/ethregistrar/blob/e558b33ed823d8e9b3d73521d7bd4fbb1d49c41e/contracts/BaseRegistrarImplementation.sol#L79
consensys,ENS_Permanent_Registrar,DoS with Failed Call,DoS with Failed Call,Function Level,42-45,https://github.com/ensdomains/ethregistrar/blob/e558b33ed823d8e9b3d73521d7bd4fbb1d49c41e/contracts/ETHRegistrarController.sol#L42-L45
consensys,ENS_Permanent_Registrar,Block values as a proxy for time,Block values as a proxy for time,Line Level,86,https://github.com/ensdomains/ethregistrar/blob/e558b33ed823d8e9b3d73521d7bd4fbb1d49c41e/contracts/ETHRegistrarController.sol#L86
consensys,ENS_Permanent_Registrar,Work towards a trustless model for ENS,not_swc,,,
consensys,Fei_Protocol,GenesisGroup.commit overwrites previously-committed values,not_swc,,,
consensys,Fei_Protocol,Purchasing and committing still possible after launch,not_swc,,,
consensys,Fei_Protocol,BondingCurve allows users to acquire FEI before launch,not_swc,,,
consensys,Fei_Protocol,Timed.isTimeEnded returns true if the timer has not been initialized,not_swc,,,
consensys,Fei_Protocol,GenesisGroup.emergencyExit remains functional after launch,not_swc,,,
consensys,Fei_Protocol,UniswapIncentive overflow on pre-transfer hooks,Integer Overflow and Underflow,Line Level,128-134  173-186,https://github.com/fei-protocol/fei-protocol-core/blob/ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/token/UniswapIncentive.sol
consensys,Fei_Protocol,Overflow/underflow protection,Integer Overflow and Underflow,Line Level,131,https://github.com/fei-protocol/fei-protocol-core/blob/ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/genesis/GenesisGroup.sol#L131
consensys,Fei_Protocol,Unchecked return value for IWETH.transfer call,Unchecked Call Return Value,Line Level,122,https://github.com/fei-protocol/fei-protocol-core/blob/ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/pcv/EthUniswapPCVController.sol#L122
consensys,Fei_Protocol,Unchecked return value for transferFrom calls,Unchecked Call Return Value,Line Level,121,https://github.com/fei-protocol/fei-protocol-core/blob/ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/pool/Pool.sol#L121
consensys,Fei_Protocol,Assertions that can fail,Assert Violation,Line Level,21,https://github.com/fei-protocol/fei-protocol-core/blob/ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/router/UniswapSingleEthRouter.sol#L21
consensys,Gamma,UniProxy.depositSwap - Tokens are not approved before calling Router.exactInput,not_swc,,,
consensys,Gamma,Uniproxy.depositSwap - _router should not be determined by the caller,not_swc,,,
consensys,Gamma,UniProxy.properDepositRatio - Proper ratio will not prevent liquidity imbalance for all possible scenarios,Code With No Effects,Function Level,258-275,https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/UniProxy.sol
consensys,Gamma,UniProxy - SafeERC20 is declared but safe functions are not used,not_swc,,,
consensys,Gamma,Missing/wrong implementation,Code With No Effects,Line Level,Link1：108、113   Link2：415、433、439,"Link1: https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/UniProxy.sol
Link2: https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/Hypervisor.sol"
consensys,Gamma,UniProxy.depositSwap doesn’t deposit all the users’ funds,not_swc,,,
consensys,Gamma,Hypervisor - Multiple “sandwiching” front running vectors,not_swc,,,
consensys,Gamma,Full test suite is necessary,not_swc,,,
consensys,Gamma,Uniswap v3 callbacks access control should be hardened,not_swc,,,
consensys,Gamma,Code quality comments,not_swc,,,
consensys,Gamma,The Hypervisor.deposit function does not check the msg.sender,Unprotected Ether Withdrawal,Function Level,80-141,https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/Hypervisor.sol
consensys,Gamma,Re-entrancy + flash loan attack can invalidate price check,Reentrancy,Line Level,75-82,https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/UniProxy.sol
consensys,Gamma,The deposit function of the Hypervisor contract should only be called from UniProxy,Unprotected Ether Withdrawal,Function Level,66-125,https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/UniProxy.sol
consensys,Gamma,Hypervisor.withdraw - Possible reentrancy,Reentrancy,Function Level,173-214,https://github.com/GammaStrategies/hypervisor/blob/41fd4abf79864478523e87924d4e80d80df04879/contracts/Hypervisor.sol
consensys,MCDEX_Mai_Protocol_V2,Perpetual - liquidateFrom should not have public visibility,Function Default Visibility,Function Level,248-253,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/perpetual/Perpetual.sol#L248-L253
consensys,MCDEX_Mai_Protocol_V2,Refactor PerpetualProxy,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Clarify confusing use of signed integers,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Improve documentation and provide a complete specification,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Use individually typed setter methods instead of a combined set*Prameter method,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2, LibTypes.Status.SETTLING should be renamed to LibTypes.Status.EMERGENCY,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,"Implement clear, consistent naming conventions for all contracts",not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Prefix variables that are expected to denominated in “wads” to make them distinguishable from integers,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Introduce a system setup phase and provide sane parameters on deployment,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Import 3rd party libraries from their original source and keep them unchanged instead of copying their content into a new library,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Consider removing unnecessary events,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Unnecessary ABIEncoderV2 declarations,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Avoid redefining the same structs,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Methods should be declared external,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Gas Optimization static hashed values,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,AMM - Liquidity pools can be initialized with zero collateral,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Perpetual - Administrators can put the system into emergency mode indefinitely,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Signed data may be usable cross-chain,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Exchange - validateOrderParam does not check against SUPPORTED_ORDER_VERSION,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,LibMathSigned - wpowi returns an invalid result for a negative exponent,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Outdated solidity version and floating pragma,Outdated Compiler Version,Line Level,1,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/liquidity/AMM.sol#L1
consensys,MCDEX_Mai_Protocol_V2,AMM - ONE_WAD_U is never used,Presence of unused variables,Line Level,17,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/liquidity/AMM.sol#L17
consensys,MCDEX_Mai_Protocol_V2,Perpetual - Variable shadowing in constructor,Shadowing State Variables,Function Level,34-41,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/perpetual/Perpetual.sol#L34-L41
consensys,MCDEX_Mai_Protocol_V2,Perpetual - The specified decimals for the collateral may not reflect the token’s actual decimals,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,AMM - Unchecked return value in ShareToken.mint,Unchecked Call Return Value,Subcontract Level,499-502,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/liquidity/AMM.sol#L499-L502
consensys,MCDEX_Mai_Protocol_V2,Perpetual - beginGlobalSettlement can be called multiple times,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Unused Imports,Code With No Effects,Function Level,4、5,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/perpetual/Perpetual.sol#L4-L5
consensys,MCDEX_Mai_Protocol_V2,Exchange - OrderStatus is never used,Presence of unused variables,Line Level,20,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/exchange/Exchange.sol#L20
consensys,MCDEX_Mai_Protocol_V2,LibMath - Inaccurate declaration of _UINT256_MAX,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,LibMath - inconsistent assertion text and improve representation of literals with many digits,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,LibMath - roundHalfUp returns unfinished result,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,LibMath/LibOrder - unused named return value,Presence of unused variables,Function Level,90-96,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/lib/LibMath.sol#L90-L96
consensys,MCDEX_Mai_Protocol_V2,"Where possible, a specific contract type should be used rather than address",not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Exchange - CancelOrder has no effect,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,AMM - funding can be called in emergency mode,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Perpetual - withdraw should only be available in NORMAL state,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Perpetual - withdrawFromInsuranceFund should check wadAmount instead of rawAmount,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Unpredictable behavior due to front running or general bad timing,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,AMM - Governance is able to set an invalid alpha value,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,AMM - Amount of collateral spent or shares received may be unpredictable for liquidity provider,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Exchange - insufficient input validation in matchOrders,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,AMM - Liquidity provider may lose up to lotSize when removing liquidity,not_swc,,,
consensys,MCDEX_Mai_Protocol_V2,Oracle - Unchecked oracle response timestamp and integer over/underflow,Integer Overflow and Underflow,Line Level,17,https://github.com/mcdexio/mai-protocol-v2/blob/4b198083ec4ae2d6851e101fc44ea333eaa3cd92/contracts/oracle/ChainlinkAdapter.sol
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,PeriodicPrizeStrategy - RNG failure can lock user funds,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,LootBox - transferEther should be internal,Function Default Visibility,Function Level,63-67,https://github.com/pooltogether/loot-box/blob/2cbea5a85d53c555e28791df5b264d7b32779eea/contracts/LootBox.sol#L63-L67
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Reconsider the use of proxy factories in the system if they are not needed,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,"Where possible, functions should accept a specific contract type rather than address parameters",not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Check codesize before adding listeners,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Stick to clear interface naming conventions,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,LootBox - unnecessary payable,Function Default Visibility,Function Level,90-93,https://github.com/pooltogether/loot-box/blob/2cbea5a85d53c555e28791df5b264d7b32779eea/contracts/LootBoxController.sol#L90-L93
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Clean up unused source-units in the repository,Code With No Effects,Function Level,  8-19,https://github.com/pooltogether/pooltogether-pool-contracts/blob/c50de1d7af67a14990543af0c2d2703eca29f0e9/contracts/counterfactual-action/CounterfactualAction.sol#L8-L19
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Rework the repository structure and clearly mark which 3rd party contracts have been modified,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,LootBox - Unprotected selfdestruct in proxy implementation,Unprotected SELFDESTRUCT Instruction,Function Level,86-89,https://github.com/pooltogether/loot-box/blob/2cbea5a85d53c555e28791df5b264d7b32779eea/contracts/LootBox.sol#L88-L89
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Ticket duplication,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,PeriodicPriceStrategy - trustedForwarder can impersonate any msg.sender,not_swc,,,
consensys,PoolTogether_LootBox_and_MultipleWinners_Strategy,Unpredictable behavior for users due to admin front running or general bad timing,not_swc,,,
